Label,Message
1,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+
0,I dont have that much image in class.
0,Yo im right by yo work
0,Nvm it's ok...
0,Ofcourse I also upload some songs
0,"Oh yes, why is it like torture watching england?"
0,"Thanx 4 the time weve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx"
1,"URGENT! Last weekend's draw shows that you have won £1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm"
0,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
1,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182"
0,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
0,LOL that would be awesome payback.
1,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597
1,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm
0,Hey you can pay. With salary de. Only  &lt;#&gt; .
0,Company is very good.environment is terrific and food is really nice:)
0,"Awesome, I'll see you in a bit"
0,Home so we can always chat
1,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+
0,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP"""
0,So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.
0,Going for dinner.msg you after.
0,Crucify is c not s. You should have told me earlier.
0,Where r we meeting?
0,Free any day but i finish at 6 on mon n thurs...
1,"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/ú1.20 POBOXox36504W45WQ 16+"
0,Yetunde i'm in class can you not run water on it to make it ok. Pls now.
0,Yes but I don't care cause I know its there!
0,No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch
0,How is it possible to teach you. And where.
0,Can a not?
0,Hey i'm bored... So i'm thinking of u... So wat r u doing?
0,What you need. You have a person to give na.
0,I though we shd go out n have some fun so bar in town or something – sound ok?
0,"The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid as fuck and doesn't like selling without me there and I can't be up there til late tonight"
0,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8"
0,I'm on the bus. Love you
0,You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.
0,Have your lunch and come quickly and open the door:)
1,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528
0,Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-)
0,Cool. So how come you havent been wined and dined before?
0,"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy"
0,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx
1,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm"
0,Pls confirm the time to collect the cheque.
0,I am going to sao mu today. Will be done only at 12 
0,I'll be at mu in like  &lt;#&gt;  seconds
0,I dont know exactly could you ask chechi.
0,No..but heard abt tat..
0,Where you. What happen
0,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?"
0,"yeah, that's what I was thinking"
0,"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?"
0,Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.
1,88800 and 89034 are premium phone services call 08718711108
0,"Sorry, I'll call later"
0,"I'll see if I can swing by in a bit, got some things to take care of here firsg"
0,Great! I have to run now so ttyl!
0,"I am in tirupur da, once you started from office call me."
0,Yun ah.now ü wkg where?btw if ü go nus sc. Ü wana specialise in wad?
0,Anything...
0,"Why is that, princess? I bet the brothas are all chasing you!"
0,Ok...
0,No probs hon! How u doinat the mo?
0,"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks."
0,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.
0,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.
0,"K I'm ready,  &lt;#&gt; ?"
0,Happy New Year Princess!
0,Maybe you should find something else to do instead???
0,How do you plan to manage that
1,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP
0,Ok going to sleep. Hope i can meet her.
0,I am not sure about night menu. . . I know only about noon menu
0,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance.."
0,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.
1,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone
0,We don call like  &lt;#&gt;  times oh. No give us hypertension oh.
0,That seems unnecessarily affectionate
0,We still on for tonight?
0,One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..
0,Siva is in hostel aha:-.
0,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.
0,Haha... can... But i'm having dinner with my cousin...
0,Then ü wait 4 me at bus stop aft ur lect lar. If i dun c ü then i go get my car then come back n pick ü.
0,Hey check it da. I have listed da.
0,K...k:)why cant you come here and search job:)
0,Did u download the fring app?
0,Hi mom we might be back later than  &lt;#&gt; 
0,Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.
0,Then ur sis how?
0,"Mostly sports type..lyk footbl,crckt.."
0,I luv u soo much u dont understand how special u r 2 me ring u 2morrow luv u xxx
0,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning"
0,Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow
0,A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol
0,"Sir Goodmorning, Once free call me."
1,WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3
0,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.
0,How? Izzit still raining?
0,Oh my God. I'm almost home
1,"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)"
1,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
1,You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.
1,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu"
0,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?"
0,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody."
0,"I think your mentor is , but not 100 percent sure."
0,Oh:)as usual vijay film or its different?
1,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins."
0,So are you guys asking that i get that slippers again or its gone with last year
0,Huh so late... Fr dinner?
0,Thats cool. I want to please you...
1,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl
0,"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt"
0,"HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX."
0,That's my honeymoon outfit. :)
0,Great! How is the office today?
0,Think I could stop by in like an hour or so? My roommate's looking to stock up for a trip
0,Omg I want to scream. I weighed myself and I lost more weight! Woohoo!
0,Ok but tell me half an hr b4 u come i need 2 prepare.
0,Dear where you will be when i reach there
0,Lol I would but despite these cramps I like being a girl.
0,dont make ne plans for nxt wknd coz she wants us to come down then ok
0,Oh k.k..where did you take test?
0,Missing you too.pray inshah allah
0,I am late. I will be there at
0,Yay! You better not have told that to 5 other girls either.
0,Lol no ouch but wish i'd stayed out a bit longer
0,No did you check? I got his detailed message now
0,"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)"
0,I am in tirupur.  call you da.
0,U attend ur driving lesson how many times a wk n which day?
0,"Goodmorning, today i am late for  &lt;DECIMAL&gt; min."
0,My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.
0,I'm ok. Will do my part tomorrow
0,Ranjith cal drpd Deeraj and deepak 5min hold
0,He is world famamus....
0,Do have a nice day today. I love you so dearly.
0,I'm hungry buy smth home...
0,I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin
0,Cos daddy arranging time c wat time fetch ü mah...
1,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX
0,Otherwise had part time job na-tuition..
0,K.k:)apo k.good movie.
0,Shall i ask one thing if you dont mistake me.
0,"you are sweet as well, princess. Please tell me your likes and dislikes in bed..."
